title,price,description
"
		Fareast
	",4.000,<p>Optimisti fareast 2011 muito pouco usado<br>Mastro mk4<br>Retranca gilliete<br>Flutuadores fareast novos<br>Vela olimpic sails<br>Todos cabos em ordem!</p>
"
		Snipe
	",5.000,"<p>Veleiro Snipe modelo Lemão completo, pronto para laser e competição</p>"
"
		Barco E Veleiro Starfish Em Fibra
	",5.500,<p>Barcos conforme fotos</p>
"
		Veleiro Olimpico Classe Sharpie
	",18.000,"<p>Veleiro olimpico Classe Sharpie, ano 1962, o barco foi todo restaurado, e navegando muito. <br>A paixão de alguns por esta embarcação é fácil de entender devido ao design elegante, com a sua grande genoa que lhe confere um estilo particular, uma velocidade elevada nas diversas condições de vento e uma sensibilidade de leme extraordinária.<br>O veleiro Sharpie 12m² foi desenhado em 1931 pelo designer alemão J. Kroger e foi rapidamente aceito também e construído em outros países como Holanda, Austrália e Portugal.<br>Apesar de ser um veleiro muito rápido, e com uma inconfundível vela quadrangular, o Sharpie foi substituído nos jogos olímpicos de 1960 pelo Flying Dutchman.<br>O Sharpie, desde então, espalhou-se por alguns países, entre eles, Inglaterra, Austrália, Portugal e Brasil devido as características de barco rápido e estável, apesar dos seus apenas 1,40 m de boca.<br>Aceito propostas, ou permuta do meu interesse.</p>"
"
		Motor Diesel Yanmar
	",48.000,"<p>Motor yanmar 70hp para veleiro,modelo 4jh DTE<br>Com pouco uso,revisado<br>Completo <br>Só instalar<br>Obs <br>Com reversor original Japonês <br>Conjunto revisado com garantia<br>Novo custa 20 000 us dólar</p>"
"
		Veleiro Finn
	",20.000,
"
		Veleiro Passeio Ou Regata
	",4.900,"<p>Veleiro muito prático, fácil de montar, guardar, transportar. Ideal para quem tem casa na praia ou perto de represas. Preparado para participar de regatas, ótimo para passeios ou pescarias.</p>"
"
		Dingue  Holos  - Estado De Novo.
	",12.000,<p>Veleiro Dingue Holos -  completo - pronto para navegar - Vela Dracon Nacional Cognac - acompanha carretinha de encalhe de madeira.<br>Pintura de Casco Nova.<br><br>opcão: de também adquirir vela de regata estado de Nova - NorthSails Dracon square importada.</p>
"
		Hobie Cat 16
	",12.000,<p>Vendo HOBIE CAT 16 <br>Lemes Florio restaurados em 2018<br>Cabos novos<br>Velas e Casco sem avarias<br>ACEITO PARCELAR NO CARTAO EM 10x</p>
"
		Veleiro Laser
	",5.000,<p>Barco em excelente estado! Sem defeitos! Estado de semi novo! <br>2 velas <br> Todos os cabos + carreta de rampa em alumínio em bom estado. Barco pronto para velejar.<br>O barco se encontra na represa Guarapiranga</p>
"
		Oday 12
	",5.000,
"
		Laser
	",7.800,"<p>Laser Radial inglés # 159696. 2 velas, a da foto e outra muito nova. Carreta de encalhe. Base do mastro original, top e retranca nacionais.</p>"
"
		Bruden
	",1.500,
"
		Veleiro Brasília 32 À Venda
	",110.000,<p>Veleiro Brasília 32 - CATAVENTO - Ano 1989 - Motor Yanmar com rabeta 30 hp - Dog House - Bimini - Lady Jack - Escada de popa inox - Targa de popa inox - Guincho elétrico - ancoras - 02 bancadas de popa - Inversor de 12v para 110w - Geladeira - Iluminação cabine em Led - 04 baterias novas - 02 placas solares 300 watts - 01 gerador aeolico 85 watts - Radio VHF - ECO - Bote inflável - Motor de popa 3.3 cv - Enrolador de genoa - Velas conservadas - Estais novos - Rede de proteção - Venenosa aplicada em Out-2018.</p>
"
		Hobiecat 14
	",1.500,<p>Casco completo veleiro Catamaran Hobbiecat 14. Pintura nova.</p>
"
		Delta 26 Deltayachts
	",80.000,<p>Motor de popa Yamaha 8HP rabeta longa<br>Piloto automático ST2000<br>Placa solar nova<br>Vaso elétrico recém instalado<br>Pintura de fundo junho/2019<br>Fogão e forno 2 bocas <br>Geladeira 12v refrigera bem<br>Bateria estacionária nova <br>Velas mestra /balão/enrolador de genoa <br>Bomba pressurizada nova<br>Ventiladores 12v<br>Tanque em inox para água <br>Troco em veleiro maior</p>
"
		Cal 9.2
	",120.000,
"
		Veleiro Peterson 33
	",78.000,"<p>Veleiro Peterson 33 todo reformado fibra, madeiras internas em cedro naval, tudo novo, leme zero , quilha retirada e revisada, possui mastro instalado luz de tope, indicador de vento, antena VHF luz de cruzeta, escotas do Grande com relação 4x1 com moitões Nautos e Genoa com carrinhos, burro, 4 adricas, 2 stopper c, 2 cunhos no mastro e retranca, uma vela grande, duas Genoas uma leve e uma pesada, um balão, estaiamento e esticadores com 2 anos, pintura externa em Poliuretano interna total epóxi, poliuretano e esmalte, sem motor obra precisando e elétrica, instalação tem 2 bombas de porão elétricas e 2 bombas manuais, uma bomba de pé para água doce no banheiro e uma manual na cozinha, 2 âncoras Danforth 15 kg com 30 mts. de cabo e 5 mts de corrente cada, bico de pato na proa para âncora, 5 defensas e cabos de atracação, 6 catracas, banheiro com vaso hidráulica Nautec instalado, 5 registros de esfera no casco Fabrimar 1/4 de volta, rádio VHF de mão, 1 crocker. 1 jogo de velas genoa e grande</p>"
"
		Boto 16
	",16.000,"<p>Veleiro Boto 16 completo!!<br>Veleiro excelente para aprender ou brincar na represa!!<br><br>MARINA PAGA ATÉ MARÇO DE 2020<br>2 velas mestras<br>1 Genoa<br>1 buja<br>Luzes de navegação e interna<br>Elétrica funcionando <br>Bateria 40 amp<br>Bomba de porão<br>Âncora<br>Motor Yamaha 5hp recém revisado<br>Tanque externo<br>Carretinha de encalhe<br><br>Diversos:<br>Som<br>Sonda Garmin<br>Bússola<br>Estofamento interno bem novinho e confortável<br>Parte interna do barco forrada<br><br>Está na represa de Guarapiranga, na Marina Sylvestre.</p>"
"
		Trimaran Artesanal
	",26.000,
"
		Brasília 25
	",55.000,"<p>Troco por jetski ou vendo, veleiro com motor yanmar 20 hp (GM), Gps Garmin 421S, churrasqueira inox, pirotécnicos, salvatagem, som, rádio vhf, tomada de pier, fogão duas bocas inox, elétrica revisada, fundo com aproximadamente mais 1 ano, bimini novo, bomba pressurizada com ducha de popa.</p>"
"
		Quarter Judel/vroljk
	",55.000,
"
		Hob Cat Mirage Ti
	",25.000,"<p>Hobie Cat Tandem Islands, ano 2018, vai junto carretinha rodoviária, par trapézios, porta varas. Tudo excelente estado.</p>"
"
		Alugo Catamaran 42 
	",1.300,"<p>Charter em Angra dos Reis. <br>Venha velejar em na região de Angra dos Reis, passe um dia lindo a bordo de um catamarã com 12 metros, 4 cabines (2 casal e 2 solteiro), 2 banheiros, cozinha completa, ampla sala e área externa, caiaque, stand-up, snorkel e flutuadores.<br>O NamoA também pode ser reservado para pernoites a bordo, com programas de passeios a serem combinados.<br>Diária para pernoite.. R$ 1500,00<br>Ligue 51982330191 e tenha mais detalhes.<br><br>Podemos combinar o tipo de alimentação para o passeio, você pode trazer sua alimentação ou podemos providenciar o que for necessário com custos por conta dos participantes (opcional, flexível).<br><br>O daycharter inicia as 9:00h (a bordo) e encerra as 17:00h (em terra). Para até 7 pessoas... R$ 1300,00.<br>O charter com pernoite a bordo, inicia às 9:00h e encerra às 9:00h do dia seguinte. Está incluso o café da manhã (uma diária, para até 6 pessoas).</p>"
"
		Veleiro Lightning De Fibra
	",6.000,"<p>-19 pés;<br>-Bolina de Inox;<br>-Carreta nova com eixo de Inox;<br>-Jogo de velas completo (velas novas): Mestra, Genoa e Balão; <br>- Documentação ok<br>- Pau de Spinnaker; <br>-Ferragem de inox;<br>- Peças e parafusos de inox; <br>Veleiro cobiçado pelo seu ótimo desempenho na navegação, estável e veloz, o tamanho da vela e formato do casco permite que navegue mesmo com ventos fracos.</p>"
"
		Troco Por Veleiro Mercedes Clk 230 Kompressor
	",50.000,"<p>Descrição do vendedor<br>A c e i t o E m b a r c a ç ã o (Veleiro )<br><br><br>Rodas AMG Originais com 04 Pneus Novos<br><br><br>Mercedes CLK 230 K . <br>ACOMPANHA MANUAL. <br>DOCUMENTAÇÃO OK.<br><br>FICHA TÉCNICA<br>MOTOR<br>Dianteiro, longitudinal, 2.3 litros, 4 cilindros em linha, 16 válvulas; gasolina<br>Número de válvulas por cilindro 4; 1 compressor Roots (Eaton); intercooler<br>Cilindrada 2.295 cm3<br>Potência máxima (cv / rpm) 197 / 5.500<br>Torque máximo (kgfm / rpm) 28,5 / 2.500<br>Diâmetro x curso 90.9 x 88.4<br>Taxa de compressão 9<br>Sistema de alimentação Injeção eletrônica multiponto Bosch HFM<br>TRANSMISSÃO<br>Câmbio automático de 5 marchas; tração traseira; ASR (controle de tração) + ESP (controle eletrônico de estabilidade)<br>Relação das marchas <br>1a marcha - 3.93<br>2a marcha - 2.41<br>3a marcha - 1.49<br>4a marcha - 1<br>5a marcha - 0.83<br>Ré - 3.1<br>Redução do diferencial 3.27<br>DIREÇÃO<br>Tipo esferas recirculantes com assistência hidráulica<br>Diâmetro de giro 10,7 m<br>SUSPENSÃO<br>Dianteira Independente tipo McPherson (braços transversais e tirantes), molas helicoidais, amortecedores telescópicos e barra estabilizadora<br>Traseira Eixo multibraços, molas helicoidais, amortecedores telescópicos e barra estabilizadora<br>FREIOS<br>À disco nas quatro rodas, sendo ventilados na dianteira com ABS (sistema eletrônico de antitravamento das rodas) + EBD (distribuição eletrônica da força de frenagem) + BAS (sistema auxiliar de freios)<br>RODAS / PNEUS<br>Mercedes AMG 7J x 17 / 235/45 R 17<br>TANQUE DE COMBUSTÍVEL<br>62 litros<br>CAPACIDADE DO PORTA-MALAS<br>420 litros<br>DIMENSÕES EXTERNAS<br>Comprimento 4.567 mm<br>Largura 1.722 mm<br>Altura 1.371 mm<br>Distância entre-eixos 2.690 mm<br>DESEMPENHO<br>Velocidade máxima 242 km/h<br>Aceleração de 0 a 100 km/h 7,9 s<br>PESO<br>1.370 kg<br>PESO BRUTO TOTAL<br>1.870 kg</p>"
"
		Veleiro Cabrasmar 23 Pés.....aceito Troca Por Carro/moto/jet
	",25.000,"<p>TRATA-SE DE UM VELEIRO EM FIBRA DE VIDRO CONSTRUÇÂO CABRASMAR 23 PÉS, GAIVOTA 23..DOIS JOGOS DE VELA, RÁDIO VHF, UM JOGO DE VELAS NO, OUTRAS VELAS USADAS, ÂNCORA DANFOR, OUTRA ARADO COM DEVIDOS CABOS, INSTALAÇÃO ELÉTRICA TODA FUNCIONANDO, LUZES DE NAVEGAÇÃO OK, BOMBA DE PORÃO, PRONTO PARA VELEJAR....</p>"
"
		Pelican Lavranos
	",198.000,"<p>veleiro bandeira americana em fibra do vedro oceânico totalmente equipado leme do vento ( Ares o melhor em leme do Vento), piloto automático novo modelo raymarine,desalinizadora e40, 5 painéis solares, gerador eólico novo rutland 914i , motor yanmar Marino 52 HP com só 1300 horas, auxiliar com 2 motores Mercury 3.3 HP e pantaneiro, mastros autoportante sem staiamento ( livre do manutencao) velas em bom estado, calefação webasto , ar condicionado Marino ( não adaptado Marino original ) maceradora , reguladores cargas , inversor 3500 watts, transformador energia pra tudo mondo( 110, 240,220) , 6 baterias do gel americanas, alternador balmar novo,GPS raymarine multifuncao com interface ao piloto automático, ecosonda , direção vento ,ecosonda , radar raymarine , lcd 32 polegadas , tudo trabalhando em bom estado .<br><br>Veleiro este ano fiz a rota Eua,portugal,ilhas cantarias,cabo verde, Recife, Bahia, sim problema nenhum veleiro oceânico mesmo . <br>Atualmente esta em salvador ,bahia.<br>Modelo pelican 44 do angel lavranos <br><br>O barco e bandeira americana com tuda documentacao a meu nome , e so firmar o titulo propiedade e entregar ao novo dono.<br>O barco pode ficar em brasil ate 2 anos .<br><br>BARCO BANDEIRA AMERICANA .<br><br><br><br>E um veleiro super confortavel estavel e muito duro pra mares oceanicos mesmo.<br><br>O preco tein conversa .<br><br>Whstsapp (71)99885693</p>"
"
		Veleiro Laser Standart - Performance Sailcraft
	",6.700,"<p>Veleiro Laser Standart fabricante Performance Sailcraft do Brasil.<br>Bolina e leme de madeira. Todos os cabos. Barco completo e pronto para velejar.<br>Tudo original (vela, casco no gelcoat original, mastreação, leme e bolina)<br>Barco na família desde 1977. Documentação com nota fiscal.<br>Registrado na Capitania do Rio de Janeiro Numeral 45489.<br>Realmente uma raridade, se encontra Região dos Lagos, RJ.<br>Entre em contato e combinaremos.</p>"
"
		Veleiro 23 Pes 
	",40.000,
"
		Lancha Carbrasmar, 37 Pés, 2 Mot. ( Mbens 250 Hp)  Impecável
	",350.000,"<p>CarbrasMar 1986, casco, motores (2 MBENS de 250 HPs cada um) 39,4 pés e elétrica totalmente revisada, com ar-condiciando e gerador próprio, mais bote de apoio com motor e muito mais. Barco para família.<br><br>Para 15 passageiros e um tripulante, é barco de navegação oceânica - extremamente seguro e de ótima navegação. Seguramente está entre os melhores e mais bem conservados do Brasil na sua categoria.<br><br>Está impecável, não tem o que fazer. Barco para família.<br>Podemos agendar uma visita, ele está ancorado na marina em Balneário Camboriú.</p>"
"
		Veleiro 22 Pés Fabricação Alemã
	",20.000,"<p>Veleiro oceânico de 22 pés. Aceito veículo na negociação. Fabricação alemã. Doc ok no Brasil só transferir. Veio para o Brasil via Caribe . Atualmente em Trancoso. Veleiro estável. Já velejei com ondas de popa de até 5 m no alto mar de Ilhéus sem qualquer dificuldade.<br>Barco seguro. Bolina de 300 kg em chumbo que confere estabilidade mesmo com vento e ondas de través. Vivo no barco há mais de um ano. Adquirido em Salvador.<br>Principais itens: Garmin GPS necessitando trocar tela; Sonar Piranha e outro portátil. Rádio VHF. Quadro de força novo. Motor elétrico para água da pia e ducha de popa. Reservatório de 60 litros. Bote para 5 pessoas. Motor de popa 5 hp Honda 4 tempos com mar calmo gasta 1 litro/h navegando até 3 nós.<br>Duas velas antigas. Duas velas em bom estado (guardadas). Pau de spinaker e duas velas balão - uma com 6 pequenos remendos e a outra intacta com o logo do Veleiro Magia.<br>Barra de aço inox interna removível, que trava o mastro em relação ao casco (quase nem precisaria, pois foi feito um reforço de 12 cm x 5 cm de massaranduba por baixo do mastro. Retirando a tal barra de reforço é possível montar no corredor do camarote uma cama que toma todo o camarote, conforme foto. 3 pessoas dormem tranquilamente.<br>Banheiro químico escondido na proa.<br>Pia. Fogão.<br>Salvatagem para os 7 passageiros. 6 + 1.. Boia circular. Extintor de incêndio novo.<br>Duas bombas elétricas de porão. Uma na popa e uma na cabine com automático, esta novinha. Bomba manual zero.<br>Pia com acionamento por bomba elétrica.<br>Fogão.<br>Bateria 50 W. Duas placas solares. uma de 45 W e outra de 30W, esta novinha. Inversor de 500W para 110 V.(novo).<br>Materiais para reparo diversos para caso de emergência.<br><br>Veleiro alemão para mares bravos - a retranca foi adaptada em Salvador para vela mestra maior por causa dos ventos fracos. <br>Enrolador de genoa.<br>Valor R$ 22000,00 - para vender., Estamos na região de Porto Seguro. Em breve vamos diminuir as latitudes até Salvador, onde ele está registrado (em meu nome). Sem embaraços, só assinar o recibo e transferir.</p>"
"
		Vela De Hobie Cat 14
	",1.200,"<p>velas sem uso, em dracon 6 oz, medidas oficiais, varias cores a pronta entrega, sem as talas.</p>"
"
		Veleiro Snipe Torben
	",8.200,"<p>Vendo veleiro Snipe Torben, com 02 jogos de velas Northsails, sendo 01 jogo novo, nunca utilizado. Barco todo reformado com mastreação sidewind, cabos todos novos, carreta, capa Northsails, leme novo, barco pode ser visto no YCSA, São Paulo, SP</p>"
"
		Flash 135
	",16.000,"<p>Veleiro excelente para navegar com segurança com a família. Muito estável e divertido. Fácil de desmontar. Cabe em qualquer garagem de carro pequeno. Inclui carreta de encalhe em alumínio, motor Sailor 3.6hp, âncora, vela mestra especial (maior que a padrão), buja com enrolador e balão assimétrico. Guardado em garagem coberta.</p>"
"
		Carreta De Encalhe De Veleiro (18 Pés)
	",500,"<p>Carreta de encalhe de veleiro (18 pés)<br><br>R$ 500,00<br><br>Com reparos a fazer<br><br>Aceito contraproposta/trocas</p>"
"
		Fast 395 Yanmar 40hp Eletrica Refeita Jabsco Excelent Estado
	",260.000,"<p>Este barco foi comprado em Dezembro/2018, refeita toda parte elétrica, vasos Jabsco Novos instalados, gaiutas trocadas visores com Renew, Gaiuta Nova instalada, velas recosturadas, motor revisado, feito capa de sarja e lençol para todos os estofamentos internos, 3 baterias estacionárias freedom instaladas. Só nesse processo foi gasto mais de R$ 50.000,00 e o barco está sendo vendido pelo mesmo valor que foi pago.<br><br>Barco está em Paraty/RJ.<br><br>FAST 39.5<br>Ano: 1988/ foi para agua em 1990<br>Quilha em Asa<br>MOTORIZAÇÃO<br>Marca: Yanmar Modelo: 3JH<br>Potência: 40 HP Ano: 1990<br>Tipo de Hélice: 03 pás<br>FERRAGENS<br>Mastro: Nacional Catracas Self-Trailing: 04 Lewmar<br>Enrolador de Genoa: Profull Guincho de Âncora<br>Âncora: 02- Bruce e Danforh Corrente: galvanizada /30 metros<br>Gaiutas: Lewmar Vigias: Lewmar<br>Estado de Cabos e Adriças: bom<br>VELAS<br>Grande: Nova Genoa II: Nova<br>Balão: Novo<br>ACESSÓRIOS<br>Pressurização (doce e salgada) Boiler<br>Fogão Geladeira<br>Som 02 Televisão<br>Bimini Dog House<br>B. Porão Manual 02 B. Porão Elétrica<br>Banheiro Manual<br>INSTRUMENTOS:<br>Speed /Log / Eco: Lowrance Wind: Navman<br>02 GPS/Plotter: Garmin / Lowrance Bússola: Plastimo<br>VHF Piloto Automático: Raymarine novo<br>PARTE ELÉTRICA<br>Baterias: 07 novas Carregador<br>Inversor Painel Solar<br>Ger. Eólico Shore Power<br>ESTADO GERAL<br>Costado: Bom <br>Fundo: Ok<br>Faixas: Ok <br>Tinta Venenosa: Pintado em Dezembro/2018<br><br>VALOR: R$ 260.000,00</p>"
"
		Passeio De Veleiro Em Ilhabela
	",1.000,"<p>Passeio em um Veleiro 40pés em Ilhabela. <br><br>Somos Caio e Carolina, irmãos, moradores do Veleiro Beluga, e te convidamos para conhecer um pouco do nosso modo de vida. <br>O intuito de nosso passeio é passar um pouco da experiência que adquirimos ao longo dos anos, aos nossos hóspedes, e mostrar para eles um pouco sobre o mundo da vela, o estilo de vida de se morar à bordo, o barco e a natureza. <br>Em nosso passeio velejamos pelo canal de Ilhabela-São Sebastião,onde você pode escolher entre curtir tranquilo uma velejada ou participar ativamente das manobras de vela e assumir o controle do leme. Após o velejo, os levamos em uma de nossas praias preferidas da Ilha, onde o acesso é limitado apenas a barcos e trilheiros, a praia da fome.<br>Oferecemos dois tipos de passeios; day charter e pernoite. <br>*Valor do mercado livre referente ao day charter.</p>"
"
		Mj Yachts
	",110.000,<p>Motor centro rabeta 14 Hp 2006/genoa mestra c/capa e lazy jack/Bimini/toldo/enrolador/ traveller/gps/bússola/salvatagem/vhf/pia fogão 2 bocas e forno/banheiro/caixa gelo/banco 2 baterias/iluminação leds/bomba pressurizadora/</p>
"
		Veleiro Aço 45 Pés , Projeto Alemão, Thierry Stump
	",560.000,"<p>Veleiro monocasco de aço, cozinha completa, 2 banheiros, cabine de proa estanque, homologado pra 13 pessoas, 2 botes, carregador solar........</p>"
"
		Veleiro 32pés Projeto Velamar 32 Execução Eng Naval Vaqueiro
	",125.000,"<p>Este veleiro foi reformado em 2014 aumentando seu pé direito para 1,85, modernização do cockipit para maior conforto.<br>O barco possui:<br>- Guincho elétrico 900w<br>- GPS Garmin 526S<br>- Placa solar 150w <br>- Bateria Moura boat 250 ah<br>- Roda de leme<br>- Sistema de propulsão pé de galinha<br>- Estação de tempo autohelm<br>- 2 mestras 2 genoas (1 120% outra storm jib)<br>- 1 balão assimetrico<br>- WC eletrico.<br>- Agua pressurizada no banheiro, chuveiro interno e externo e pia da cozinha.<br>- Lazy Jack, dog house e Bimini novos, trocados em março/2019. Capa para proteção solar e chuva nova.<br>- Louça completa para 6 pessoas da reggata, taças vinho, frisante personalizadas. Enxoval completo.<br>- O motor é um volvo MD2 de 1978, mas está avariado, problemas no cabeçote o qual optei em não consertar, como paliativo instalei um motor de popa de 15 hp mariner que está atendendo satisfatoriamente.<br> <br><br>Barco muito seguro e marinheiro e em excelente estado de conservação. fora o motor não há nada para fazer.<br><br>As fotos foram tiradas em março de 2019 e retratam exatamente o estado do barco.<br><br>Aceito veículos na troca</p>"
"
		Veleiro Holder Com Linda Carreta De Encalhe (carro A Vela)
	",3.000,"<p>Vendo um veleiro Holder completo e com carreta de encalhe feita em fibra de vidro. Essa carreta foi feita de forma a poder ser utilizada também como um carrinho a vela utilizando a própria vela do holder. Faltou finalizar, mas tenho todas as peças para tal. O engate desacopla e coloca-se no lugar uma terceira roda guiada.</p>"
